h,w,mode,left,right,a,b,result,visits,memo,seconds
5,3,empty,14,11,32767,12030,1,15,4466,5.21e-07
5,3,empty,14,12,32767,12250,1,37,4474,2.233e-06
5,3,empty,14,13,32767,12254,1,24,4480,6.41e-07
5,3,empty,14,14,32767,12282,1,41,4488,9.91e-07
5,3,empty,14,15,32767,12286,1,15,4491,3.5e-07
5,3,empty,14,16,32767,26330,1,33,4499,1.122e-06
5,3,empty,14,17,32767,26334,1,22,4505,7.11e-07
5,3,empty,14,18,32767,26362,1,54,4518,1.562e-06
5,3,empty,14,19,32767,26366,1,14,4521,4.2e-07
5,3,empty,14,20,32767,26586,1,60,4536,1.622e-06
5,3,empty,14,21,32767,26590,1,66,4560,3.665e-06
5,3,empty,14,22,32767,26618,1,41,4568,1.152e-06
5,3,empty,14,23,32767,26622,1,15,4571,3.2e-07
5,3,empty,14,24,32767,28378,1,21,4575,5.8e-07
5,3,empty,14,25,32767,28382,1,22,4579,5.61e-07
5,3,empty,14,26,32767,28410,1,34,4586,8.51e-07
5,3,empty,14,27,32767,28414,1,14,4588,3.8e-07
5,3,empty,14,28,32767,28634,1,23,4592,5.4e-07
5,3,empty,14,29,32767,28638,1,24,4596,5.21e-07
5,3,empty,14,30,32767,28666,1,25,4600,6.01e-07
5,3,empty,14,31,32767,28670,1,15,4602,3.2e-07
5,3,empty,15,0,32767,9947,1,2,4603,1.2e-07
5,3,empty,15,1,32767,9951,1,2,4604,1.3e-07
5,3,empty,15,2,32767,9979,1,2,4605,8e-08
5,3,empty,15,3,32767,9983,1,2,4606,7e-08
5,3,empty,15,4,32767,10203,1,2,4607,6e-08
5,3,empty,15,5,32767,10207,1,2,4608,7e-08
5,3,empty,15,6,32767,10235,1,2,4609,1.31e-07
5,3,empty,15,7,32767,10239,1,2,4610,7e-08
5,3,empty,15,8,32767,11995,1,2,4611,9e-08
5,3,empty,15,9,32767,11999,1,2,4612,8.1e-08
5,3,empty,15,10,32767,12027,1,2,4613,9e-08
5,3,empty,15,11,32767,12031,1,2,4614,7e-08
5,3,empty,15,12,32767,12251,1,2,4615,1e-07
5,3,empty,15,13,32767,12255,1,2,4616,9e-08
5,3,empty,15,14,32767,12283,1,2,4617,9e-08
5,3,empty,15,15,32767,12287,1,2,4618,8e-08
5,3,empty,15,16,32767,26331,1,2,4619,1.3e-07
5,3,empty,15,17,32767,26335,1,2,4620,7e-08
5,3,empty,15,18,32767,26363,1,2,4621,1.2e-07
5,3,empty,15,19,32767,26367,1,2,4622,1.1e-07
5,3,empty,15,20,32767,26587,1,2,4623,7.1e-08
5,3,empty,15,21,32767,26591,1,2,4624,8e-08
5,3,empty,15,22,32767,26619,1,2,4625,8e-08
5,3,empty,15,23,32767,26623,1,2,4626,1.01e-07
5,3,empty,15,24,32767,28379,1,2,4627,1.2e-07
5,3,empty,15,25,32767,28383,1,2,4628,1.2e-07
5,3,empty,15,26,32767,28411,1,2,4629,1.5e-07
5,3,empty,15,27,32767,28415,1,2,4630,9.1e-08
5,3,empty,15,28,32767,28635,1,2,4631,8e-08
5,3,empty,15,29,32767,28639,1,2,4632,1.1e-07
5,3,empty,15,30,32767,28667,1,2,4633,1.1e-07
5,3,empty,15,31,32767,28671,1,2,4634,9e-08
5,3,empty,16,0,32767,13458,1,46,4660,3.335e-06
5,3,empty,16,1,32767,13462,1,25,4673,1.141e-06
5,3,empty,16,2,32767,13490,1,74,4710,2.954e-06
5,3,empty,16,3,32767,13494,1,13,4715,5.41e-07
5,3,empty,16,4,32767,13714,1,78,4756,4.687e-06
5,3,empty,16,5,32767,13718,1,26,4768,1.202e-06
5,3,empty,16,6,32767,13746,1,46,4784,1.432e-06
5,3,empty,16,7,32767,13750,1,13,4788,4.1e-07
5,3,empty,16,8,32767,15506,1,72,4823,4.396e-06
5,3,empty,16,9,32767,15510,1,39,4843,1.682e-06
5,3,empty,16,10,32767,15538,1,115,4892,4.256e-06
5,3,empty,16,11,32767,15542,1,14,4897,5.3e-07
5,3,empty,16,12,32767,15762,1,39,4909,2.413e-06
5,3,empty,16,13,32767,15766,1,25,4917,8.02e-07
5,3,empty,16,14,32767,15794,1,33,4925,8.01e-07
5,3,empty,16,15,32767,15798,1,13,4928,3.41e-07
5,3,empty,16,16,32767,29842,1,101,4984,5.478e-06
5,3,empty,16,17,32767,29846,1,41,5006,1.512e-06
5,3,empty,16,18,32767,29874,1,154,5077,7.541e-06
5,3,empty,16,19,32767,29878,1,15,5083,6.41e-07
5,3,empty,16,20,32767,30098,1,183,5174,5.456e-05
5,3,empty,16,21,32767,30102,1,50,5197,2.033e-06
5,3,empty,16,22,32767,30130,1,93,5228,2.784e-06
5,3,empty,16,23,32767,30134,1,15,5233,6.21e-07
5,3,empty,16,24,32767,31890,1,57,5253,1.853e-06
5,3,empty,16,25,32767,31894,1,34,5266,1.002e-06
5,3,empty,16,26,32767,31922,1,80,5291,2.603e-06
5,3,empty,16,27,32767,31926,1,14,5295,4.01e-07
5,3,empty,16,28,32767,32146,1,47,5308,1.122e-06
5,3,empty,16,29,32767,32150,1,32,5319,9.01e-07
5,3,empty,16,30,32767,32178,1,37,5327,8.71e-07
5,3,empty,16,31,32767,32182,1,14,5330,3.51e-07
5,3,empty,17,0,32767,13459,1,2,5331,1.4e-07
5,3,empty,17,1,32767,13463,1,2,5332,1.51e-07
5,3,empty,17,2,32767,13491,1,2,5333,1.1e-07
5,3,empty,17,3,32767,13495,1,2,5334,1.1e-07
5,3,empty,17,4,32767,13715,1,2,5335,1.4e-07
5,3,empty,17,5,32767,13719,1,2,5336,1.4e-07
5,3,empty,17,6,32767,13747,1,2,5337,2e-07
5,3,empty,17,7,32767,13751,1,2,5338,1.5e-07
5,3,empty,17,8,32767,15507,1,2,5339,1.1e-07
5,3,empty,17,9,32767,15511,1,2,5340,1.3e-07
5,3,empty,17,10,32767,15539,1,2,5341,1.91e-07
5,3,empty,17,11,32767,15543,1,2,5342,1.21e-07
5,3,empty,17,12,32767,15763,1,2,5343,1.3e-07
5,3,empty,17,13,32767,15767,1,2,5344,1.6e-07
5,3,empty,17,14,32767,15795,1,2,5345,1.3e-07
5,3,empty,17,15,32767,15799,1,2,5346,1e-07
5,3,empty,17,16,32767,29843,1,2,5347,1.01e-07
5,3,empty,17,17,32767,29847,1,2,5348,1.7e-07
5,3,empty,17,18,32767,29875,1,2,5349,9e-08
5,3,empty,17,19,32767,29879,1,2,5350,1.3e-07
5,3,empty,17,20,32767,30099,1,2,5351,9e-08
5,3,empty,17,21,32767,30103,1,2,5352,1e-07
5,3,empty,17,22,32767,30131,1,2,5353,9e-08
5,3,empty,17,23,32767,30135,1,2,5354,7e-08
5,3,empty,17,24,32767,31891,1,2,5355,1e-07
5,3,empty,17,25,32767,31895,1,2,5356,9.1e-08
5,3,empty,17,26,32767,31923,1,2,5357,1.2e-07
5,3,empty,17,27,32767,31927,1,2,5358,1e-07
5,3,empty,17,28,32767,32147,1,2,5359,1.3e-07
5,3,empty,17,29,32767,32151,1,2,5360,9e-08
5,3,empty,17,30,32767,32179,1,2,5361,1.2e-07
5,3,empty,17,31,32767,32183,1,2,5362,9e-08
5,3,empty,18,0,32767,13466,1,53,5387,1.943e-06
5,3,empty,18,1,32767,13470,1,46,5412,1.722e-06
5,3,empty,18,2,32767,13498,1,159,5483,5.057e-06
5,3,empty,18,3,32767,13502,1,15,5489,6.01e-07
5,3,empty,18,4,32767,13722,1,109,5537,3.395e-06
5,3,empty,18,5,32767,13726,1,55,5563,2.203e-06
5,3,empty,18,6,32767,13754,1,94,5594,2.173e-06
5,3,empty,18,7,32767,13758,1,15,5599,4.31e-07
5,3,empty,18,8,32767,15514,1,80,5631,2.574e-06
5,3,empty,18,9,32767,15518,1,69,5663,2.453e-06
5,3,empty,18,10,32767,15546,1,247,5758,7.241e-06
5,3,empty,18,11,32767,15550,1,16,5764,4.41e-07
5,3,empty,18,12,32767,15770,1,48,5777,1.211e-06
5,3,empty,18,13,32767,15774,1,36,5788,1.022e-06
5,3,empty,18,14,32767,15802,1,67,5804,1.362e-06
5,3,empty,18,15,32767,15806,1,15,5808,4.71e-07
5,3,empty,18,16,32767,29850,1,109,5856,3.495e-06
5,3,empty,18,17,32767,29854,1,295,5982,9.865e-06
5,3,empty,18,18,32767,29882,1,4089,7560,0.000240715
5,3,empty,18,19,32767,29886,1,659,7787,2.6529e-05
5,3,empty,18,20,32767,30106,1,1701,8525,8.0058e-05
5,3,empty,18,21,32767,30110,1,776,8836,3.7805e-05
5,3,empty,18,22,32767,30138,1,3516,10112,0.000145494
5,3,empty,18,23,32767,30142,1,909,10416,0.00017657
5,3,empty,18,24,32767,31898,1,56,10433,2.033e-06
5,3,empty,18,25,32767,31902,1,169,10502,6.36e-06
5,3,empty,18,26,32767,31930,1,2686,11543,8.777e-05
5,3,empty,18,27,32767,31934,1,575,11742,1.8928e-05
5,3,empty,18,28,32767,32154,1,287,11861,1.1257e-05
5,3,empty,18,29,32767,32158,1,169,11913,5.438e-06
5,3,empty,18,30,32767,32186,1,454,12028,1.4281e-05
5,3,empty,18,31,32767,32190,1,123,12059,3.876e-06
5,3,empty,19,0,32767,13467,1,2,12060,1.5e-07
5,3,empty,19,1,32767,13471,1,2,12061,3.705e-06
5,3,empty,19,2,32767,13499,1,2,12062,1.4e-07
5,3,empty,19,3,32767,13503,1,2,12063,1.4e-07
5,3,empty,19,4,32767,13723,1,2,12064,2.51e-07
5,3,empty,19,5,32767,13727,1,2,12065,1.5e-07
5,3,empty,19,6,32767,13755,1,2,12066,8e-08
5,3,empty,19,7,32767,13759,1,2,12067,9e-08
5,3,empty,19,8,32767,15515,1,2,12068,1.3e-07
5,3,empty,19,9,32767,15519,1,2,12069,8e-08
5,3,empty,19,10,32767,15547,1,2,12070,8e-08
5,3,empty,19,11,32767,15551,1,2,12071,1e-07
5,3,empty,19,12,32767,15771,1,2,12072,1.5e-07
5,3,empty,19,13,32767,15775,1,2,12073,1e-07
5,3,empty,19,14,32767,15803,1,2,12074,9e-08
5,3,empty,19,15,32767,15807,1,2,12075,1.3e-07
5,3,empty,19,16,32767,29851,1,2,12076,1.11e-07
5,3,empty,19,17,32767,29855,1,2,12077,1.2e-07
5,3,empty,19,18,32767,29883,1,2,12078,1.5e-07
5,3,empty,19,19,32767,29887,1,2,12079,1.3e-07
5,3,empty,19,20,32767,30107,1,2,12080,9.1e-08
5,3,empty,19,21,32767,30111,1,2,12081,1.1e-07
5,3,empty,19,22,32767,30139,1,2,12082,9e-08
5,3,empty,19,23,32767,30143,1,2,12083,8e-08
5,3,empty,19,24,32767,31899,1,2,12084,1.4e-07
5,3,empty,19,25,32767,31903,1,2,12085,7e-08
5,3,empty,19,26,32767,31931,1,2,12086,7e-08
5,3,empty,19,27,32767,31935,1,2,12087,1e-07
5,3,empty,19,28,32767,32155,1,2,12088,7e-08
5,3,empty,19,29,32767,32159,1,2,12089,8e-08
5,3,empty,19,30,32767,32187,1,2,12090,7.1e-08
5,3,empty,19,31,32767,32191,1,2,12091,7e-08
5,3,empty,20,0,32767,13522,1,74,12130,3.505e-06
5,3,empty,20,1,32767,13526,1,30,12146,1.292e-06
5,3,empty,20,2,32767,13554,1,103,12190,5.008e-06
5,3,empty,20,3,32767,13558,1,14,12195,5e-07
5,3,empty,20,4,32767,13778,1,129,12255,6.049e-06
5,3,empty,20,5,32767,13782,1,27,12268,1.002e-06
5,3,empty,20,6,32767,13810,1,78,12294,2.304e-06
5,3,empty,20,7,32767,13814,1,15,12299,4.81e-07
5,3,empty,20,8,32767,15570,1,91,12337,4.476e-06
5,3,empty,20,9,32767,15574,1,33,12352,1.212e-06
5,3,empty,20,10,32767,15602,1,126,12397,4.296e-06
5,3,empty,20,11,32767,15606,1,15,12402,5.11e-07
5,3,empty,20,12,32767,15826,1,71,12424,3.345e-06
5,3,empty,20,13,32767,15830,1,25,12433,8.71e-07
5,3,empty,20,14,32767,15858,1,60,12448,1.442e-06
5,3,empty,20,15,32767,15862,1,15,12452,4.6e-07
5,3,empty,20,16,32767,29906,1,123,12509,6.129e-06
5,3,empty,20,17,32767,29910,1,71,12538,2.544e-06
5,3,empty,20,18,32767,29938,1,1200,13020,5.2457e-05
5,3,empty,20,19,32767,29942,1,415,13194,1.9169e-05
5,3,empty,20,20,32767,30162,1,544,13453,2.752e-05
5,3,empty,20,21,32767,30166,1,1992,14283,0.000119876
5,3,empty,20,22,32767,30194,1,832,14596,3.8507e-05
5,3,empty,20,23,32767,30198,1,1340,15149,6.2041e-05
5,3,empty,20,24,32767,31954,1,70,15170,2.784e-06
5,3,empty,20,25,32767,31958,1,46,15186,1.943e-06
5,3,empty,20,26,32767,31986,1,561,15390,2.5708e-05
5,3,empty,20,27,32767,31990,1,268,15495,1.1668e-05
5,3,empty,20,28,32767,32210,1,128,15540,5.157e-06
5,3,empty,20,29,32767,32214,1,1205,16025,5.8657e-05
5,3,empty,20,30,32767,32242,1,351,16141,1.6794e-05
5,3,empty,20,31,32767,32246,1,720,16435,3.412e-05
5,3,empty,21,0,32767,13523,1,2,16436,1.4e-07
5,3,empty,21,1,32767,13527,1,2,16437,9e-08
5,3,empty,21,2,32767,13555,1,2,16438,1.5e-07
5,3,empty,21,3,32767,13559,1,2,16439,1.5e-07
5,3,empty,21,4,32767,13779,1,2,16440,1.1e-07
5,3,empty,21,5,32767,13783,1,2,16441,1.5e-07
5,3,empty,21,6,32767,13811,1,2,16442,1.3e-07
5,3,empty,21,7,32767,13815,1,2,16443,2.1e-07
5,3,empty,21,8,32767,15571,1,2,16444,1.1e-07
5,3,empty,21,9,32767,15575,1,2,16445,1e-07
5,3,empty,21,10,32767,15603,1,2,16446,1.1e-07
5,3,empty,21,11,32767,15607,1,2,16447,7.1e-08
5,3,empty,21,12,32767,15827,1,2,16448,8e-08
5,3,empty,21,13,32767,15831,1,2,16449,9e-08
5,3,empty,21,14,32767,15859,1,2,16450,1.81e-07
5,3,empty,21,15,32767,15863,1,2,16451,1.4e-07
5,3,empty,21,16,32767,29907,1,2,16452,1.4e-07
5,3,empty,21,17,32767,29911,1,2,16453,1.7e-07
5,3,empty,21,18,32767,29939,1,2,16454,1e-07
5,3,empty,21,19,32767,29943,1,2,16455,9e-08
5,3,empty,21,20,32767,30163,1,2,16456,1e-07
5,3,empty,21,21,32767,30167,0,3880,18109,0.000182198
5,3,empty,21,22,32767,30195,1,2,18110,1.5e-07
5,3,empty,21,23,32767,30199,0,1671,18809,0.000133767
5,3,empty,21,24,32767,31955,1,2,18810,1.4e-07
5,3,empty,21,25,32767,31959,1,2,18811,2.3e-07
5,3,empty,21,26,32767,31987,1,2,18812,1.1e-07
5,3,empty,21,27,32767,31991,1,2,18813,1.4e-07
5,3,empty,21,28,32767,32211,1,2,18814,9e-08
5,3,empty,21,29,32767,32215,0,1969,19587,0.000103022
5,3,empty,21,30,32767,32243,1,2,19588,1.3e-07
5,3,empty,21,31,32767,32247,0,948,19977,5.1256e-05
5,3,empty,22,0,32767,13530,1,44,19992,2.374e-06
5,3,empty,22,1,32767,13534,1,22,20000,2.514e-06
5,3,empty,22,2,32767,13562,1,72,20023,3.485e-06
5,3,empty,22,3,32767,13566,1,14,20027,7.51e-07
5,3,empty,22,4,32767,13786,1,78,20053,3.465e-06
5,3,empty,22,5,32767,13790,1,26,20063,1.472e-06
5,3,empty,22,6,32767,13818,1,58,20078,2.584e-06
5,3,empty,22,7,32767,13822,1,15,20082,7.41e-07
5,3,empty,22,8,32767,15578,1,53,20097,3.555e-06
5,3,empty,22,9,32767,15582,1,24,20105,1.071e-06
5,3,empty,22,10,32767,15610,1,85,20128,3.315e-06
5,3,empty,22,11,32767,15614,1,15,20132,4.81e-07
5,3,empty,22,12,32767,15834,1,37,20140,1.402e-06
5,3,empty,22,13,32767,15838,1,24,20146,1.041e-06
5,3,empty,22,14,32767,15866,1,41,20154,1.282e-06
5,3,empty,22,15,32767,15870,1,15,20157,5.81e-07
5,3,empty,22,16,32767,29914,1,79,20183,4.456e-06
5,3,empty,22,17,32767,29918,1,100,20219,4.978e-06
5,3,empty,22,18,32767,29946,1,1312,20677,6.4344e-05
5,3,empty,22,19,32767,29950,1,1202,21106,0.00035337
5,3,empty,22,20,32767,30170,1,713,21376,3.2738e-05
5,3,empty,22,21,32767,30174,1,1233,21883,5.5412e-05
5,3,empty,22,22,32767,30202,1,1056,22228,4.3905e-05
5,3,empty,22,23,32767,30206,1,3485,23463,0.000138564
5,3,empty,22,24,32767,31962,1,37,23471,1.582e-06
5,3,empty,22,25,32767,31966,1,45,23483,1.933e-06
5,3,empty,22,26,32767,31994,1,564,23656,2.4506e-05
5,3,empty,22,27,32767,31998,1,158,23712,7.541e-06
5,3,empty,22,28,32767,32218,1,107,23744,4.296e-06
5,3,empty,22,29,32767,32222,1,843,24080,4.093e-05
5,3,empty,22,30,32767,32250,1,168,24122,6.84e-06
5,3,empty,22,31,32767,32254,1,1476,24672,6.6007e-05
5,3,empty,23,0,32767,13531,1,2,24673,1.4e-07
5,3,empty,23,1,32767,13535,1,2,24674,1.8e-07
5,3,empty,23,2,32767,13563,1,2,24675,1.4e-07
5,3,empty,23,3,32767,13567,1,2,24676,1.7e-07
5,3,empty,23,4,32767,13787,1,2,24677,2e-07
5,3,empty,23,5,32767,13791,1,2,24678,1.4e-07
5,3,empty,23,6,32767,13819,1,2,24679,1.2e-07
5,3,empty,23,7,32767,13823,1,2,24680,2.1e-07
5,3,empty,23,8,32767,15579,1,2,24681,1.4e-07
5,3,empty,23,9,32767,15583,1,2,24682,1.1e-07
5,3,empty,23,10,32767,15611,1,2,24683,1.3e-07
5,3,empty,23,11,32767,15615,1,2,24684,9.1e-08
5,3,empty,23,12,32767,15835,1,2,24685,1.1e-07
5,3,empty,23,13,32767,15839,1,2,24686,1e-07
5,3,empty,23,14,32767,15867,1,2,24687,1.71e-07
5,3,empty,23,15,32767,15871,1,2,24688,9e-08
5,3,empty,23,16,32767,29915,1,2,24689,1.2e-07
5,3,empty,23,17,32767,29919,1,2,24690,1.31e-07
5,3,empty,23,18,32767,29947,1,2,24691,1.503e-06
5,3,empty,23,19,32767,29951,1,2,24692,1.01e-07
5,3,empty,23,20,32767,30171,1,2,24693,1e-07
5,3,empty,23,21,32767,30175,0,779,25028,3.8206e-05
5,3,empty,23,22,32767,30203,1,2,25029,1.1e-07
5,3,empty,23,23,32767,30207,0,499,25227,2.3104e-05
5,3,empty,23,24,32767,31963,1,2,25228,1.1e-07
5,3,empty,23,25,32767,31967,1,2,25229,1e-07
5,3,empty,23,26,32767,31995,1,2,25230,8e-08
5,3,empty,23,27,32767,31999,1,2,25231,9e-08
5,3,empty,23,28,32767,32219,1,2,25232,1e-07
5,3,empty,23,29,32767,32223,0,264,25344,1.2639e-05
5,3,empty,23,30,32767,32251,1,2,25345,8e-08
5,3,empty,23,31,32767,32255,0,347,25479,1.5272e-05
5,3,empty,24,0,32767,13970,1,29,25489,1.342e-06
5,3,empty,24,1,32767,13974,1,22,25497,1.011e-06
5,3,empty,24,2,32767,14002,1,41,25510,1.642e-06
5,3,empty,24,3,32767,14006,1,12,25513,5.41e-07
5,3,empty,24,4,32767,14226,1,40,25525,1.643e-06
5,3,empty,24,5,32767,14230,1,21,25532,6.81e-07
5,3,empty,24,6,32767,14258,1,19,25536,6.31e-07
5,3,empty,24,7,32767,14262,1,12,25538,2.8e-07
5,3,empty,24,8,32767,16018,1,56,25557,3.264e-06
5,3,empty,24,9,32767,16022,1,27,25567,1.242e-06
5,3,empty,24,10,32767,16050,1,75,25590,2.784e-06
5,3,empty,24,11,32767,16054,1,14,25594,5.1e-07
5,3,empty,24,12,32767,16274,1,26,25600,9.42e-07
5,3,empty,24,13,32767,16278,1,21,25605,4.81e-07
5,3,empty,24,14,32767,16306,1,21,25609,4e-07
5,3,empty,24,15,32767,16310,1,13,25611,4.1e-07
5,3,empty,24,16,32767,30354,1,57,25631,3.225e-06
5,3,empty,24,17,32767,30358,1,27,25641,1.292e-06
5,3,empty,24,18,32767,30386,1,74,25664,2.464e-06
5,3,empty,24,19,32767,30390,1,14,25668,4.71e-07
5,3,empty,24,20,32767,30610,1,74,25691,2.594e-06
5,3,empty,24,21,32767,30614,1,27,25700,1.042e-06
5,3,empty,24,22,32767,30642,1,37,25708,1.001e-06
5,3,empty,24,23,32767,30646,1,14,25711,3.11e-07
5,3,empty,24,24,32767,32402,1,39,25721,2.593e-06
5,3,empty,24,25,32767,32406,1,23,25728,7.21e-07
5,3,empty,24,26,32767,32434,1,53,25741,1.693e-06
5,3,empty,24,27,32767,32438,1,14,25744,3.81e-07
5,3,empty,24,28,32767,32658,1,29,25750,7.92e-07
5,3,empty,24,29,32767,32662,1,23,25755,4.51e-07
5,3,empty,24,30,32767,32690,1,23,25759,4.9e-07
5,3,empty,24,31,32767,32694,1,14,25761,2.4e-07
5,3,empty,25,0,32767,13971,1,2,25762,1.1e-07
5,3,empty,25,1,32767,13975,1,2,25763,1.5e-07
5,3,empty,25,2,32767,14003,1,2,25764,2.61e-07
5,3,empty,25,3,32767,14007,1,2,25765,1.2e-07
5,3,empty,25,4,32767,14227,1,2,25766,1.3e-07
5,3,empty,25,5,32767,14231,1,2,25767,1e-07
5,3,empty,25,6,32767,14259,1,2,25768,1.3e-07
5,3,empty,25,7,32767,14263,1,2,25769,1e-07
5,3,empty,25,8,32767,16019,1,2,25770,1.5e-07
5,3,empty,25,9,32767,16023,1,2,25771,1.2e-07
5,3,empty,25,10,32767,16051,1,2,25772,1.5e-07
5,3,empty,25,11,32767,16055,1,2,25773,1.91e-07
5,3,empty,25,12,32767,16275,1,2,25774,1.2e-07
5,3,empty,25,13,32767,16279,1,2,25775,1.3e-07
5,3,empty,25,14,32767,16307,1,2,25776,1.2e-07
5,3,empty,25,15,32767,16311,1,2,25777,1.21e-07
5,3,empty,25,16,32767,30355,1,2,25778,1.4e-07
5,3,empty,25,17,32767,30359,1,2,25779,2.4e-07
5,3,empty,25,18,32767,30387,1,2,25780,1.8e-07
5,3,empty,25,19,32767,30391,1,2,25781,1.51e-07
5,3,empty,25,20,32767,30611,1,2,25782,9e-08
5,3,empty,25,21,32767,30615,1,2,25783,2.3e-07
5,3,empty,25,22,32767,30643,1,2,25784,1e-07
5,3,empty,25,23,32767,30647,1,2,25785,1e-07
5,3,empty,25,24,32767,32403,1,2,25786,1.1e-07
5,3,empty,25,25,32767,32407,1,2,25787,1.2e-07
5,3,empty,25,26,32767,32435,1,2,25788,1.5e-07
5,3,empty,25,27,32767,32439,1,2,25789,1.2e-07
5,3,empty,25,28,32767,32659,1,2,25790,8e-08
5,3,empty,25,29,32767,32663,1,2,25791,8.1e-08
5,3,empty,25,30,32767,32691,1,2,25792,1.2e-07
5,3,empty,25,31,32767,32695,1,2,25793,3.8e-07
5,3,empty,26,0,32767,13978,1,29,25802,3.946e-06
5,3,empty,26,1,32767,13982,1,32,25813,1.883e-06
5,3,empty,26,2,32767,14010,1,85,25838,3.435e-06
5,3,empty,26,3,32767,14014,1,14,25842,7.11e-07
5,3,empty,26,4,32767,14234,1,48,25855,1.913e-06
5,3,empty,26,5,32767,14238,1,36,25866,1.573e-06
5,3,empty,26,6,32767,14266,1,38,25874,1.272e-06
5,3,empty,26,7,32767,14270,1,14,25877,5.31e-07
5,3,empty,26,8,32767,16026,1,54,25893,5.218e-06
5,3,empty,26,9,32767,16030,1,42,25907,1.873e-06
5,3,empty,26,10,32767,16058,1,159,25952,6.049e-06
5,3,empty,26,11,32767,16062,1,16,25957,5.31e-07
5,3,empty,26,12,32767,16282,1,31,25964,1.031e-06
5,3,empty,26,13,32767,16286,1,31,25971,2.554e-06
5,3,empty,26,14,32767,16314,1,42,25979,1.271e-06
5,3,empty,26,15,32767,16318,1,15,25982,5.11e-07
5,3,empty,26,16,32767,30362,1,53,25998,1.873e-06
5,3,empty,26,17,32767,30366,1,76,26021,3.485e-06
5,3,empty,26,18,32767,30394,1,1923,26709,9.0713e-05
5,3,empty,26,19,32767,30398,1,491,26869,2.2703e-05
5,3,empty,26,20,32767,30618,1,612,27089,3.0906e-05
5,3,empty,26,21,32767,30622,1,1363,27623,6.8691e-05
5,3,empty,26,22,32767,30650,1,569,27800,2.4286e-05
5,3,empty,26,23,32767,30654,1,104,27836,4.387e-06
5,3,empty,26,24,32767,32410,1,37,27845,1.463e-06
5,3,empty,26,25,32767,32414,1,26,27853,2.334e-06
5,3,empty,26,26,32767,32442,1,103,27877,3.355e-06
5,3,empty,26,27,32767,32446,1,16,27881,5.71e-07
5,3,empty,26,28,32767,32666,1,34,27888,1.092e-06
5,3,empty,26,29,32767,32670,1,124,27931,5.177e-06
5,3,empty,26,30,32767,32698,1,46,27939,2.374e-06
5,3,empty,26,31,32767,32702,1,16,27942,4.7e-07
5,3,empty,27,0,32767,13979,1,2,27943,1.3e-07
5,3,empty,27,1,32767,13983,1,2,27944,1.6e-07
5,3,empty,27,2,32767,14011,1,2,27945,1.2e-07
5,3,empty,27,3,32767,14015,1,2,27946,8e-08
5,3,empty,27,4,32767,14235,1,2,27947,8e-08
5,3,empty,27,5,32767,14239,1,2,27948,8e-08
5,3,empty,27,6,32767,14267,1,2,27949,1.51e-07
5,3,empty,27,7,32767,14271,1,2,27950,4.21e-07
5,3,empty,27,8,32767,16027,1,2,27951,1.1e-07
5,3,empty,27,9,32767,16031,1,2,27952,1e-07
5,3,empty,27,10,32767,16059,1,2,27953,1.1e-07
5,3,empty,27,11,32767,16063,1,2,27954,1.01e-07
5,3,empty,27,12,32767,16283,1,2,27955,1.2e-07
5,3,empty,27,13,32767,16287,1,2,27956,1.2e-07
5,3,empty,27,14,32767,16315,1,2,27957,8.1e-08
5,3,empty,27,15,32767,16319,1,2,27958,9e-08
5,3,empty,27,16,32767,30363,1,2,27959,1e-07
5,3,empty,27,17,32767,30367,1,2,27960,7.1e-08
5,3,empty,27,18,32767,30395,1,2,27961,8e-08
5,3,empty,27,19,32767,30399,1,2,27962,7e-08
5,3,empty,27,20,32767,30619,1,2,27963,1e-07
5,3,empty,27,21,32767,30623,1,2,27964,9e-08
5,3,empty,27,22,32767,30651,1,2,27965,8e-08
5,3,empty,27,23,32767,30655,1,2,27966,8.1e-08
5,3,empty,27,24,32767,32411,1,2,27967,1.1e-07
5,3,empty,27,25,32767,32415,1,2,27968,9e-08
5,3,empty,27,26,32767,32443,1,2,27969,2.81e-07
5,3,empty,27,27,32767,32447,1,2,27970,1.41e-07
5,3,empty,27,28,32767,32667,1,2,27971,9e-08
5,3,empty,27,29,32767,32671,1,2,27972,1e-07
5,3,empty,27,30,32767,32699,1,2,27973,1.9e-07
5,3,empty,27,31,32767,32703,1,2,27974,1.41e-07
5,3,empty,28,0,32767,14034,1,23,27980,9.51e-07
5,3,empty,28,1,32767,14038,1,19,27985,9.82e-07
5,3,empty,28,2,32767,14066,1,28,27992,1.052e-06
5,3,empty,28,3,32767,14070,1,12,27994,4.4e-07
5,3,empty,28,4,32767,14290,1,41,28005,1.692e-06
5,3,empty,28,5,32767,14294,1,23,28012,8.01e-07
5,3,empty,28,6,32767,14322,1,21,28016,5.31e-07
5,3,empty,28,7,32767,14326,1,13,28018,4.31e-07
5,3,empty,28,8,32767,16082,1,41,28029,2.764e-06
5,3,empty,28,9,32767,16086,1,23,28036,1.121e-06
5,3,empty,28,10,32767,16114,1,54,28049,1.953e-06
5,3,empty,28,11,32767,16118,1,14,28052,4.21e-07
5,3,empty,28,12,32767,16338,1,29,28058,7.11e-07
5,3,empty,28,13,32767,16342,1,23,28063,7.21e-07
5,3,empty,28,14,32767,16370,1,23,28067,6.81e-07
5,3,empty,28,15,32767,16374,1,14,28069,4.21e-07
5,3,empty,28,16,32767,30418,1,41,28080,1.402e-06
