h,w,mode,left,right,a,b,result,visits,memo,seconds
5,4,empty,13,19,1048575,948207,1,2,371072,8e-08
5,4,empty,13,20,1048575,950119,1,2,371073,6e-08
5,4,empty,13,21,1048575,950127,1,2,371074,3e-07
5,4,empty,13,22,1048575,950247,1,2,371075,2e-07
5,4,empty,13,23,1048575,950255,1,2,371076,2.7e-07
5,4,empty,13,24,1048575,980839,1,2,371077,2.2e-07
5,4,empty,13,25,1048575,980847,1,2,371078,2.7e-07
5,4,empty,13,26,1048575,980967,1,2,371079,1.9e-07
5,4,empty,13,27,1048575,980975,1,2,371080,1e-07
5,4,empty,13,28,1048575,982887,1,2,371081,9e-08
5,4,empty,13,29,1048575,982895,1,2,371082,8e-08
5,4,empty,13,30,1048575,983015,1,2,371083,4.51e-07
5,4,empty,13,31,1048575,983023,1,2,371084,1.51e-07
5,4,empty,14,0,1048575,423798,1,233,371148,1.2338e-05
5,4,empty,14,1,1048575,423806,1,370,371242,1.8217e-05
5,4,empty,14,2,1048575,423926,1,235,371304,1.1427e-05
5,4,empty,14,3,1048575,423934,1,141,371333,6.389e-06
5,4,empty,14,4,1048575,425846,1,288,371404,1.6184e-05
5,4,empty,14,5,1048575,425854,1,529,371529,2.7741e-05
5,4,empty,14,6,1048575,425974,1,144,371557,5.418e-06
5,4,empty,14,7,1048575,425982,1,113,371576,5.949e-06
5,4,empty,14,8,1048575,456566,1,325,371659,1.7566e-05
5,4,empty,14,9,1048575,456574,1,505,371779,2.5538e-05
5,4,empty,14,10,1048575,456694,1,294,371853,1.5934e-05
5,4,empty,14,11,1048575,456702,1,183,371890,7.321e-06
5,4,empty,14,12,1048575,458614,1,162,371920,6.58e-06
5,4,empty,14,13,1048575,458622,1,256,371966,1.0485e-05
5,4,empty,14,14,1048575,458742,1,114,371984,3.385e-06
5,4,empty,14,15,1048575,458750,1,86,371996,4.216e-06
5,4,empty,14,16,1048575,948086,1,333,372083,1.8167e-05
5,4,empty,14,17,1048575,948094,1,514,372208,2.4035e-05
5,4,empty,14,18,1048575,948214,1,290,372282,1.7185e-05
5,4,empty,14,19,1048575,948222,1,181,372319,6.189e-06
5,4,empty,14,20,1048575,950134,1,402,372414,1.9149e-05
5,4,empty,14,21,1048575,950142,1,64139,394877,0.00451443
5,4,empty,14,22,1048575,950262,1,186,394914,1.2188e-05
5,4,empty,14,23,1048575,950270,0,98030,427437,0.00723612
5,4,empty,14,24,1048575,980854,1,157,427468,1.1257e-05
5,4,empty,14,25,1048575,980862,1,246,427514,1.4301e-05
5,4,empty,14,26,1048575,980982,1,172,427548,1.3479e-05
5,4,empty,14,27,1048575,980990,1,94,427563,4.858e-06
5,4,empty,14,28,1048575,982902,1,124,427583,6.26e-06
5,4,empty,14,29,1048575,982910,0,45584,443513,0.00349595
5,4,empty,14,30,1048575,983030,1,86,443525,6.239e-06
5,4,empty,14,31,1048575,983038,0,22089,450590,0.00161173
5,4,empty,15,0,1048575,423799,1,2,450591,2.6e-07
5,4,empty,15,1,1048575,423807,1,2,450592,3e-07
5,4,empty,15,2,1048575,423927,1,2,450593,5.61e-07
5,4,empty,15,3,1048575,423935,1,2,450594,3.8e-07
5,4,empty,15,4,1048575,425847,1,2,450595,4e-07
5,4,empty,15,5,1048575,425855,1,2,450596,2.61e-07
5,4,empty,15,6,1048575,425975,1,2,450597,2.61e-07
5,4,empty,15,7,1048575,425983,1,2,450598,1.61e-07
5,4,empty,15,8,1048575,456567,1,2,450599,4.21e-07
5,4,empty,15,9,1048575,456575,1,2,450600,1.7e-07
5,4,empty,15,10,1048575,456695,1,2,450601,2.61e-07
5,4,empty,15,11,1048575,456703,1,2,450602,2.7e-07
5,4,empty,15,12,1048575,458615,1,2,450603,1.2e-07
5,4,empty,15,13,1048575,458623,1,2,450604,1.3e-07
5,4,empty,15,14,1048575,458743,1,2,450605,2.5e-07
5,4,empty,15,15,1048575,458751,1,2,450606,2.81e-07
5,4,empty,15,16,1048575,948087,1,2,450607,1.81e-07
5,4,empty,15,17,1048575,948095,1,2,450608,4.81e-07
5,4,empty,15,18,1048575,948215,1,2,450609,2.4e-07
5,4,empty,15,19,1048575,948223,1,2,450610,8.22e-07
5,4,empty,15,20,1048575,950135,1,2,450611,3.81e-07
5,4,empty,15,21,1048575,950143,1,110478,487180,0.00860402
5,4,empty,15,22,1048575,950263,1,2,487181,1.5e-07
5,4,empty,15,23,1048575,950271,0,264222,566065,0.0224114
5,4,empty,15,24,1048575,980855,1,2,566066,4.7e-07
5,4,empty,15,25,1048575,980863,1,2,566067,7.32e-07
5,4,empty,15,26,1048575,980983,1,2,566068,3.51e-07
5,4,empty,15,27,1048575,980991,1,2,566069,3e-07
5,4,empty,15,28,1048575,982903,1,2,566070,3.7e-07
5,4,empty,15,29,1048575,982911,0,60039,587521,0.00622377
5,4,empty,15,30,1048575,983031,1,2,587522,5.81e-07
5,4,empty,15,31,1048575,983039,0,55371,603875,0.00894001
5,4,empty,16,0,1048575,484966,1,491,604116,6.5016e-05
5,4,empty,16,1,1048575,484974,1,799,604455,8.8851e-05
5,4,empty,16,2,1048575,485094,1,537,604684,8.9351e-05
5,4,empty,16,3,1048575,485102,1,225,604755,2.2333e-05
5,4,empty,16,4,1048575,487014,1,624,605007,7.2086e-05
5,4,empty,16,5,1048575,487022,1,1304,605484,0.000133656
5,4,empty,16,6,1048575,487142,1,306,605582,2.8041e-05
5,4,empty,16,7,1048575,487150,1,204,605636,1.7435e-05
5,4,empty,16,8,1048575,517734,1,796,605970,8.8751e-05
5,4,empty,16,9,1048575,517742,1,1265,606443,0.000138483
5,4,empty,16,10,1048575,517862,1,1318,606979,0.000153435
5,4,empty,16,11,1048575,517870,1,277,607059,2.2733e-05
5,4,empty,16,12,1048575,519782,1,447,607196,3.9638e-05
5,4,empty,16,13,1048575,519790,1,641,607373,5.411e-05
5,4,empty,16,14,1048575,519910,1,329,607470,3.2027e-05
5,4,empty,16,15,1048575,519918,1,171,607508,1.1517e-05
5,4,empty,16,16,1048575,1009254,1,668,607787,8.0869e-05
5,4,empty,16,17,1048575,1009262,1,1046,608163,0.000136751
5,4,empty,16,18,1048575,1009382,1,698,608419,7.9467e-05
5,4,empty,16,19,1048575,1009390,1,262,608494,2.3114e-05
5,4,empty,16,20,1048575,1011302,1,807,608775,8.175e-05
5,4,empty,16,21,1048575,1011310,1,1371,609186,0.000235987
5,4,empty,16,22,1048575,1011430,1,397,609299,3.8307e-05
5,4,empty,16,23,1048575,1011438,1,216,609350,1.8407e-05
5,4,empty,16,24,1048575,1042022,1,356,609453,3.4661e-05
5,4,empty,16,25,1048575,1042030,1,554,609603,5.2758e-05
5,4,empty,16,26,1048575,1042150,1,509,609760,5.453e-05
5,4,empty,16,27,1048575,1042158,1,159,609795,1.1757e-05
5,4,empty,16,28,1048575,1044070,1,296,609866,2.4015e-05
5,4,empty,16,29,1048575,1044078,1,344,609940,2.695e-05
5,4,empty,16,30,1048575,1044198,1,198,609986,1.4141e-05
5,4,empty,16,31,1048575,1044206,1,106,610005,9.323e-06
5,4,empty,17,0,1048575,484967,1,2,610006,4.21e-07
5,4,empty,17,1,1048575,484975,1,2,610007,2.7e-07
5,4,empty,17,2,1048575,485095,1,2,610008,3.31e-07
5,4,empty,17,3,1048575,485103,1,2,610009,2.3e-07
5,4,empty,17,4,1048575,487015,1,2,610010,1.5e-07
5,4,empty,17,5,1048575,487023,1,2,610011,3.31e-07
5,4,empty,17,6,1048575,487143,1,2,610012,6e-07
5,4,empty,17,7,1048575,487151,1,2,610013,1.7e-07
5,4,empty,17,8,1048575,517735,1,2,610014,4.41e-07
5,4,empty,17,9,1048575,517743,1,2,610015,5.81e-07
5,4,empty,17,10,1048575,517863,1,2,610016,2.7e-07
5,4,empty,17,11,1048575,517871,1,2,610017,1.6e-07
5,4,empty,17,12,1048575,519783,1,2,610018,3.3e-07
5,4,empty,17,13,1048575,519791,1,2,610019,2.5e-07
5,4,empty,17,14,1048575,519911,1,2,610020,2.31e-07
5,4,empty,17,15,1048575,519919,1,2,610021,5.6e-07
5,4,empty,17,16,1048575,1009255,1,2,610022,5.01e-07
5,4,empty,17,17,1048575,1009263,1,2,610023,6.81e-07
5,4,empty,17,18,1048575,1009383,1,2,610024,1.2e-07
5,4,empty,17,19,1048575,1009391,1,2,610025,1.8e-07
5,4,empty,17,20,1048575,1011303,1,2,610026,4.8e-07
5,4,empty,17,21,1048575,1011311,1,2,610027,4.81e-07
5,4,empty,17,22,1048575,1011431,1,2,610028,3.41e-07
5,4,empty,17,23,1048575,1011439,1,2,610029,1.01e-07
5,4,empty,17,24,1048575,1042023,1,2,610030,1.9e-07
5,4,empty,17,25,1048575,1042031,1,2,610031,9e-08
5,4,empty,17,26,1048575,1042151,1,2,610032,5.41e-07
5,4,empty,17,27,1048575,1042159,1,2,610033,1.3e-07
5,4,empty,17,28,1048575,1044071,1,2,610034,1.8e-07
5,4,empty,17,29,1048575,1044079,1,2,610035,7.21e-07
5,4,empty,17,30,1048575,1044199,1,2,610036,7.91e-07
5,4,empty,17,31,1048575,1044207,1,2,610037,2.3e-07
5,4,empty,18,0,1048575,484982,1,510,610239,6.0499e-05
5,4,empty,18,1,1048575,484990,1,1114,610632,0.000143501
5,4,empty,18,2,1048575,485110,1,715,610902,8.3483e-05
5,4,empty,18,3,1048575,485118,1,326,610998,2.8612e-05
5,4,empty,18,4,1048575,487030,1,670,611227,6.4325e-05
5,4,empty,18,5,1048575,487038,1,30561,621696,0.0032492
5,4,empty,18,6,1048575,487158,1,450,621830,3.9679e-05
5,4,empty,18,7,1048575,487166,1,760,622052,7.7174e-05
5,4,empty,18,8,1048575,517750,1,741,622306,7.2166e-05
5,4,empty,18,9,1048575,517758,1,40038,636218,0.00423336
5,4,empty,18,10,1048575,517878,1,14550,641766,0.00165873
5,4,empty,18,11,1048575,517886,1,18960,648143,0.00196788
5,4,empty,18,12,1048575,519798,1,461,648267,4.1932e-05
5,4,empty,18,13,1048575,519806,1,37118,659709,0.00362446
5,4,empty,18,14,1048575,519926,1,1690,660278,0.000252902
5,4,empty,18,15,1048575,519934,1,7901,662625,0.000764975
5,4,empty,18,16,1048575,1009270,1,633,662840,8.1219e-05
5,4,empty,18,17,1048575,1009278,1,2135,663536,0.000274864
5,4,empty,18,18,1048575,1009398,1,992,663872,0.000111614
5,4,empty,18,19,1048575,1009406,1,1010,664185,9.9316e-05
5,4,empty,18,20,1048575,1011318,1,772,664412,8.2841e-05
5,4,empty,18,21,1048575,1011326,1,210255,735401,0.0748263
5,4,empty,18,22,1048575,1011446,1,546,735551,6.0729e-05
5,4,empty,18,23,1048575,1011454,1,41953,749743,0.00449988
5,4,empty,18,24,1048575,1042038,1,328,749826,6.7579e-05
5,4,empty,18,25,1048575,1042046,1,8264,752623,0.000909808
5,4,empty,18,26,1048575,1042166,1,4798,754240,0.000518042
5,4,empty,18,27,1048575,1042174,1,3094,755211,0.000324828
5,4,empty,18,28,1048575,1044086,1,292,755271,3.0435e-05
5,4,empty,18,29,1048575,1044094,1,40218,767992,0.00452299
5,4,empty,18,30,1048575,1044214,1,3051,769052,0.00037401
5,4,empty,18,31,1048575,1044222,1,6024,770952,0.000634273
5,4,empty,19,0,1048575,484983,1,2,770953,7.31e-07
5,4,empty,19,1,1048575,484991,1,2,770954,3e-07
5,4,empty,19,2,1048575,485111,1,2,770955,8.01e-07
5,4,empty,19,3,1048575,485119,1,2,770956,5.1e-07
5,4,empty,19,4,1048575,487031,1,2,770957,4.21e-07
5,4,empty,19,5,1048575,487039,1,2,770958,5.01e-07
5,4,empty,19,6,1048575,487159,1,2,770959,4.2e-07
5,4,empty,19,7,1048575,487167,1,2,770960,2.5e-07
5,4,empty,19,8,1048575,517751,1,2,770961,4.01e-07
5,4,empty,19,9,1048575,517759,1,2,770962,2.01e-07
5,4,empty,19,10,1048575,517879,1,2,770963,3.01e-07
5,4,empty,19,11,1048575,517887,1,2,770964,3.5e-07
5,4,empty,19,12,1048575,519799,1,2,770965,4.31e-07
5,4,empty,19,13,1048575,519807,1,2,770966,6.11e-07
5,4,empty,19,14,1048575,519927,1,2,770967,4.8e-07
5,4,empty,19,15,1048575,519935,1,2,770968,5.71e-07
5,4,empty,19,16,1048575,1009271,1,2,770969,6.11e-07
5,4,empty,19,17,1048575,1009279,1,2,770970,4.21e-07
5,4,empty,19,18,1048575,1009399,1,2,770971,5.41e-07
5,4,empty,19,19,1048575,1009407,1,2,770972,2e-07
5,4,empty,19,20,1048575,1011319,1,2,770973,6.81e-07
5,4,empty,19,21,1048575,1011327,1,2,770974,5.11e-07
5,4,empty,19,22,1048575,1011447,1,2,770975,1.051e-06
5,4,empty,19,23,1048575,1011455,1,10984,774845,0.00133861
5,4,empty,19,24,1048575,1042039,1,2,774846,3.41e-07
5,4,empty,19,25,1048575,1042047,1,2,774847,2.4e-07
5,4,empty,19,26,1048575,1042167,1,2,774848,2.3e-07
5,4,empty,19,27,1048575,1042175,1,2,774849,1.4e-07
5,4,empty,19,28,1048575,1044087,1,2,774850,1.91e-07
5,4,empty,19,29,1048575,1044095,1,129637,819356,0.0164135
5,4,empty,19,30,1048575,1044215,1,2,819357,3.7e-07
5,4,empty,19,31,1048575,1044223,1,25950,828132,0.00329758
5,4,empty,20,0,1048575,485222,1,625,828394,0.000100899
5,4,empty,20,1,1048575,485230,1,1002,828770,0.000125645
5,4,empty,20,2,1048575,485350,1,487,828957,6.4024e-05
5,4,empty,20,3,1048575,485358,1,278,829040,2.5958e-05
5,4,empty,20,4,1048575,487270,1,755,829311,9.1554e-05
5,4,empty,20,5,1048575,487278,1,8812,832370,0.00106393
5,4,empty,20,6,1048575,487398,1,336,832473,3.3258e-05
5,4,empty,20,7,1048575,487406,1,450,832597,4.116e-05
5,4,empty,20,8,1048575,517990,1,854,832905,0.000104774
5,4,empty,20,9,1048575,517998,1,11805,837200,0.00140349
5,4,empty,20,10,1048575,518118,1,14033,842743,0.00169311
5,4,empty,20,11,1048575,518126,1,10717,846718,0.00120703
5,4,empty,20,12,1048575,520038,1,527,846865,7.6272e-05
5,4,empty,20,13,1048575,520046,1,8293,849528,0.000914865
5,4,empty,20,14,1048575,520166,1,5026,851409,0.000595727
5,4,empty,20,15,1048575,520174,1,18073,857554,0.0019376
5,4,empty,20,16,1048575,1009510,1,749,857826,9.1624e-05
5,4,empty,20,17,1048575,1009518,1,1321,858254,0.000150982
5,4,empty,20,18,1048575,1009638,1,2504,859120,0.000311979
5,4,empty,20,19,1048575,1009646,1,319,859208,2.9463e-05
5,4,empty,20,20,1048575,1011558,1,824,859458,9.6172e-05
5,4,empty,20,21,1048575,1011566,1,25194,867617,0.00316429
5,4,empty,20,22,1048575,1011686,1,896,867886,9.7564e-05
5,4,empty,20,23,1048575,1011694,1,52474,885158,0.00590747
5,4,empty,20,24,1048575,1042278,1,442,885275,4.9794e-05
5,4,empty,20,25,1048575,1042286,1,4502,886858,0.000535668
5,4,empty,20,26,1048575,1042406,1,5310,888748,0.000794088
5,4,empty,20,27,1048575,1042414,1,3616,890054,0.000480657
5,4,empty,20,28,1048575,1044326,1,321,890123,3.4591e-05
5,4,empty,20,29,1048575,1044334,1,7426,892518,0.000901807
5,4,empty,20,30,1048575,1044454,1,2244,893224,0.000248506
5,4,empty,20,31,1048575,1044462,1,8124,895974,0.00111841
5,4,empty,21,0,1048575,485223,1,2,895975,4.11e-07
5,4,empty,21,1,1048575,485231,1,2,895976,8.61e-07
5,4,empty,21,2,1048575,485351,1,2,895977,1.8e-07
5,4,empty,21,3,1048575,485359,1,2,895978,7.21e-07
5,4,empty,21,4,1048575,487271,1,2,895979,8.01e-07
5,4,empty,21,5,1048575,487279,1,2,895980,4.61e-07
5,4,empty,21,6,1048575,487399,1,2,895981,1.7e-07
5,4,empty,21,7,1048575,487407,1,2,895982,2.5e-07
5,4,empty,21,8,1048575,517991,1,2,895983,5.71e-07
5,4,empty,21,9,1048575,517999,1,2,895984,2.51e-07
5,4,empty,21,10,1048575,518119,1,55875,915789,0.00654973
5,4,empty,21,11,1048575,518127,1,21518,923460,0.00254543
5,4,empty,21,12,1048575,520039,1,2,923461,6.81e-07
5,4,empty,21,13,1048575,520047,1,2,923462,3.71e-07
5,4,empty,21,14,1048575,520167,1,38355,936683,0.00482955
5,4,empty,21,15,1048575,520175,1,33338,947810,0.00393815
5,4,empty,21,16,1048575,1009511,1,2,947811,3.71e-07
5,4,empty,21,17,1048575,1009519,1,2,947812,3.91e-07
5,4,empty,21,18,1048575,1009639,1,2,947813,3.51e-07
5,4,empty,21,19,1048575,1009647,1,2,947814,6.91e-07
5,4,empty,21,20,1048575,1011559,1,2,947815,3.5e-07
5,4,empty,21,21,1048575,1011567,1,2,947816,5.7e-07
5,4,empty,21,22,1048575,1011687,1,2,947817,3.81e-07
5,4,empty,21,23,1048575,1011695,1,2,947818,7.41e-07
5,4,empty,21,24,1048575,1042279,1,2,947819,5.81e-07
5,4,empty,21,25,1048575,1042287,1,2,947820,3.8e-07
5,4,empty,21,26,1048575,1042407,1,16340,953480,0.00228754
5,4,empty,21,27,1048575,1042415,1,12845,957977,0.00176468
5,4,empty,21,28,1048575,1044327,1,2,957978,7.91e-07
5,4,empty,21,29,1048575,1044335,1,2,957979,3.01e-07
5,4,empty,21,30,1048575,1044455,1,11325,961700,0.00182772
5,4,empty,21,31,1048575,1044463,1,10527,965114,0.00187084
5,4,empty,22,0,1048575,485238,1,371,965230,5.4591e-05
5,4,empty,22,1,1048575,485246,1,572,965393,7.3708e-05
5,4,empty,22,2,1048575,485366,1,320,965488,4.5877e-05
5,4,empty,22,3,1048575,485374,1,207,965537,2.2323e-05
5,4,empty,22,4,1048575,487286,1,439,965657,6.123e-05
5,4,empty,22,5,1048575,487294,1,8113,968190,0.00129018
5,4,empty,22,6,1048575,487414,1,209,968237,2.4887e-05
5,4,empty,22,7,1048575,487422,1,309,968312,3.7466e-05
5,4,empty,22,8,1048575,518006,1,489,968448,6.0779e-05
5,4,empty,22,9,1048575,518014,1,8299,971094,0.00121632
5,4,empty,22,10,1048575,518134,1,10388,974643,0.00142866
5,4,empty,22,11,1048575,518142,1,1768,975193,0.000311308
5,4,empty,22,12,1048575,520054,1,263,975250,3.1306e-05
5,4,empty,22,13,1048575,520062,1,7512,977481,0.00108278
5,4,empty,22,14,1048575,520182,1,557,977656,8.0629e-05
5,4,empty,22,15,1048575,520190,1,694,977858,9.3618e-05
5,4,empty,22,16,1048575,1009526,1,434,977977,5.7725e-05
5,4,empty,22,17,1048575,1009534,1,1190,978313,0.000181497
5,4,empty,22,18,1048575,1009654,1,368,978414,5.0865e-05
5,4,empty,22,19,1048575,1009662,1,698,978622,8.857e-05
5,4,empty,22,20,1048575,1011574,1,429,978723,5.3558e-05
5,4,empty,22,21,1048575,1011582,1,53499,995409,0.00763151
5,4,empty,22,22,1048575,1011702,1,243,995461,2.751e-05
5,4,empty,22,23,1048575,1011710,1,60258,1014858,0.00789594
5,4,empty,22,24,1048575,1042294,1,222,1014904,2.8242e-05
5,4,empty,22,25,1048575,1042302,1,1799,1015438,0.000261354
5,4,empty,22,26,1048575,1042422,1,5044,1017084,0.000698487
5,4,empty,22,27,1048575,1042430,1,2114,1017755,0.000285871
5,4,empty,22,28,1048575,1044342,1,132,1017779,1.6324e-05
5,4,empty,22,29,1048575,1044350,1,8172,1020284,0.0010684
5,4,empty,22,30,1048575,1044470,1,276,1020359,3.8367e-05
5,4,empty,22,31,1048575,1044478,1,136,1020386,1.3971e-05
5,4,empty,23,0,1048575,485239,1,2,1020387,3.5e-07
5,4,empty,23,1,1048575,485247,1,2,1020388,4e-07
5,4,empty,23,2,1048575,485367,1,2,1020389,5.11e-07
5,4,empty,23,3,1048575,485375,1,2,1020390,5.71e-07
5,4,empty,23,4,1048575,487287,1,2,1020391,5e-07
5,4,empty,23,5,1048575,487295,1,2,1020392,3.71e-07
5,4,empty,23,6,1048575,487415,1,2,1020393,4.01e-07
5,4,empty,23,7,1048575,487423,1,2,1020394,3.61e-07
5,4,empty,23,8,1048575,518007,1,2,1020395,2.41e-07
5,4,empty,23,9,1048575,518015,1,2,1020396,1.2e-07
5,4,empty,23,10,1048575,518135,1,12542,1024890,0.00190327
5,4,empty,23,11,1048575,518143,0,131015,1068145,0.0170463
5,4,empty,23,12,1048575,520055,1,2,1068146,1.582e-06
5,4,empty,23,13,1048575,520063,1,2,1068147,7.21e-07
5,4,empty,23,14,1048575,520183,0,56722,1087961,0.00772708
5,4,empty,23,15,1048575,520191,0,109353,1120947,0.0159379
5,4,empty,23,16,1048575,1009527,1,2,1120948,6.81e-07
5,4,empty,23,17,1048575,1009535,1,2,1120949,9.52e-07
5,4,empty,23,18,1048575,1009655,1,2,1120950,2.2e-07
5,4,empty,23,19,1048575,1009663,1,2,1120951,5.2e-07
5,4,empty,23,20,1048575,1011575,1,2,1120952,5.61e-07
5,4,empty,23,21,1048575,1011583,1,2,1120953,6.81e-07
5,4,empty,23,22,1048575,1011703,1,2,1120954,3e-07
5,4,empty,23,23,1048575,1011711,2,1000001,1421660,0.140637
5,4,empty,23,24,1048575,1042295,1,2,1421661,7.41e-07
5,4,empty,23,25,1048575,1042303,1,2,1421662,8.11e-07
5,4,empty,23,26,1048575,1042423,1,6068,1423740,0.00113069
5,4,empty,23,27,1048575,1042431,0,20256,1430445,0.00346756
5,4,empty,23,28,1048575,1044343,1,2,1430446,5.11e-07
5,4,empty,23,29,1048575,1044351,1,5810,1432400,0.00107054
5,4,empty,23,30,1048575,1044471,0,6724,1434494,0.00114266
5,4,empty,23,31,1048575,1044479,0,30874,1443721,0.00512367
5,4,empty,24,0,1048575,489062,1,272,1443811,5.433e-05
5,4,empty,24,1,1048575,489070,1,425,1443936,7.6984e-05
5,4,empty,24,2,1048575,489190,1,312,1444032,5.0735e-05
5,4,empty,24,3,1048575,489198,1,141,1444066,2.0911e-05
5,4,empty,24,4,1048575,491110,1,346,1444168,5.48e-05
5,4,empty,24,5,1048575,491118,1,712,1444360,0.000120037
5,4,empty,24,6,1048575,491238,1,183,1444404,2.6378e-05
5,4,empty,24,7,1048575,491246,1,125,1444430,1.4752e-05
5,4,empty,24,8,1048575,521830,1,382,1444544,6.3854e-05
5,4,empty,24,9,1048575,521838,1,578,1444700,9.2796e-05
5,4,empty,24,10,1048575,521958,1,453,1444835,7.4489e-05
5,4,empty,24,11,1048575,521966,1,182,1444877,2.1822e-05
5,4,empty,24,12,1048575,523878,1,207,1444924,3.0205e-05
5,4,empty,24,13,1048575,523886,1,305,1444989,4.5988e-05
5,4,empty,24,14,1048575,524006,1,147,1445019,1.9058e-05
5,4,empty,24,15,1048575,524014,1,102,1445037,1.1146e-05
5,4,empty,24,16,1048575,1013350,1,358,1445140,5.9578e-05
5,4,empty,24,17,1048575,1013358,1,548,1445284,0.00010175
5,4,empty,24,18,1048575,1013478,1,350,1445379,5.1646e-05
5,4,empty,24,19,1048575,1013486,1,169,1445417,2.4195e-05
5,4,empty,24,20,1048575,1015398,1,436,1445533,6.6698e-05
5,4,empty,24,21,1048575,1015406,1,722,1445715,0.000117543
5,4,empty,24,22,1048575,1015526,1,195,1445760,3.0575e-05
5,4,empty,24,23,1048575,1015534,1,151,1445790,1.9549e-05
5,4,empty,24,24,1048575,1046118,1,160,1445823,2.3254e-05
5,4,empty,24,25,1048575,1046126,1,237,1445869,3.0996e-05
5,4,empty,24,26,1048575,1046246,1,226,1445919,3.1236e-05
5,4,empty,24,27,1048575,1046254,1,90,1445934,1.0135e-05
5,4,empty,24,28,1048575,1048166,1,137,1445958,1.7515e-05
5,4,empty,24,29,1048575,1048174,1,207,1445993,2.4506e-05
5,4,empty,24,30,1048575,1048294,1,103,1446009,1.1387e-05
5,4,empty,24,31,1048575,1048302,1,72,1446019,8.473e-06
5,4,empty,25,0,1048575,489063,1,2,1446020,4.8e-07
5,4,empty,25,1,1048575,489071,1,2,1446021,6.01e-07
5,4,empty,25,2,1048575,489191,1,2,1446022,2.5e-07
5,4,empty,25,3,1048575,489199,1,2,1446023,5.11e-07
5,4,empty,25,4,1048575,491111,1,2,1446024,6.41e-07
5,4,empty,25,5,1048575,491119,1,2,1446025,6.11e-07
5,4,empty,25,6,1048575,491239,1,2,1446026,1.6e-07
5,4,empty,25,7,1048575,491247,1,2,1446027,1.8e-07
5,4,empty,25,8,1048575,521831,1,2,1446028,2e-07
5,4,empty,25,9,1048575,521839,1,2,1446029,1.001e-06
5,4,empty,25,10,1048575,521959,1,2,1446030,7.31e-07
5,4,empty,25,11,1048575,521967,1,2,1446031,1.9e-07
5,4,empty,25,12,1048575,523879,1,2,1446032,3.4e-07
5,4,empty,25,13,1048575,523887,1,2,1446033,5.2e-07
5,4,empty,25,14,1048575,524007,1,2,1446034,7.61e-07
5,4,empty,25,15,1048575,524015,1,2,1446035,6.01e-07
5,4,empty,25,16,1048575,1013351,1,2,1446036,4.21e-07
5,4,empty,25,17,1048575,1013359,1,2,1446037,7.91e-07
5,4,empty,25,18,1048575,1013479,1,2,1446038,2.6e-07
5,4,empty,25,19,1048575,1013487,1,2,1446039,2.4e-07
5,4,empty,25,20,1048575,1015399,1,2,1446040,5.61e-07
5,4,empty,25,21,1048575,1015407,1,2,1446041,1.4e-07
5,4,empty,25,22,1048575,1015527,1,2,1446042,1.6e-07
5,4,empty,25,23,1048575,1015535,1,2,1446043,1.8e-07
5,4,empty,25,24,1048575,1046119,1,2,1446044,1.192e-06
5,4,empty,25,25,1048575,1046127,1,2,1446045,3.3e-07
5,4,empty,25,26,1048575,1046247,1,2,1446046,5.21e-07
5,4,empty,25,27,1048575,1046255,1,2,1446047,8.51e-07
5,4,empty,25,28,1048575,1048167,1,2,1446048,5.51e-07
5,4,empty,25,29,1048575,1048175,1,2,1446049,9.22e-07
5,4,empty,25,30,1048575,1048295,1,2,1446050,5.51e-07
5,4,empty,25,31,1048575,1048303,1,2,1446051,2.4e-07
5,4,empty,26,0,1048575,489078,1,272,1446128,4.2693e-05
5,4,empty,26,1,1048575,489086,1,567,1446279,8.3834e-05
5,4,empty,26,2,1048575,489206,1,445,1446404,6.5226e-05
5,4,empty,26,3,1048575,489214,1,211,1446452,2.6529e-05
5,4,empty,26,4,1048575,491126,1,371,1446550,5.5822e-05
5,4,empty,26,5,1048575,491134,1,8854,1449270,0.149387
5,4,empty,26,6,1048575,491254,1,268,1449331,3.7765e-05
5,4,empty,26,7,1048575,491262,1,226,1449378,2.3775e-05
5,4,empty,26,8,1048575,521846,1,354,1449471,5.2827e-05
5,4,empty,26,9,1048575,521854,1,9992,1452730,0.00128649
5,4,empty,26,10,1048575,521974,1,4433,1454052,0.000695773
5,4,empty,26,11,1048575,521982,1,4789,1455407,0.000526044
5,4,empty,26,12,1048575,523894,1,228,1455454,2.3645e-05
5,4,empty,26,13,1048575,523902,1,10092,1458288,0.00116231
5,4,empty,26,14,1048575,524022,1,290,1458353,3.3159e-05
5,4,empty,26,15,1048575,524030,1,2074,1458880,0.000205031
5,4,empty,26,16,1048575,1013366,1,335,1458966,4.4906e-05
5,4,empty,26,17,1048575,1013374,1,650,1459125,7.9917e-05
5,4,empty,26,18,1048575,1013494,1,536,1459260,6.3354e-05
5,4,empty,26,19,1048575,1013502,1,247,1459313,2.2252e-05
5,4,empty,26,20,1048575,1015414,1,432,1459417,5.0965e-05
5,4,empty,26,21,1048575,1015422,1,32505,1469792,0.00459932
5,4,empty,26,22,1048575,1015542,1,280,1469852,3.4651e-05
5,4,empty,26,23,1048575,1015550,1,42294,1482943,0.00623081
5,4,empty,26,24,1048575,1046134,1,159,1482973,2.2663e-05
5,4,empty,26,25,1048575,1046142,1,418,1483049,0.00010187
5,4,empty,26,26,1048575,1046262,1,1997,1483633,0.000316025
