h,w,mode,left,right,a,b,result,visits,memo,seconds
5,2,empty,15,2,1023,93,1,2,1559,9e-08
5,2,empty,15,3,1023,95,1,2,1560,6e-08
5,2,empty,15,4,1023,117,1,2,1561,7e-08
5,2,empty,15,5,1023,119,1,2,1562,6.1e-08
5,2,empty,15,6,1023,125,1,2,1563,7e-08
5,2,empty,15,7,1023,127,1,2,1564,8e-08
5,2,empty,15,8,1023,213,1,2,1565,8e-08
5,2,empty,15,9,1023,215,1,2,1566,7e-08
5,2,empty,15,10,1023,221,1,2,1567,7e-08
5,2,empty,15,11,1023,223,1,2,1568,8e-08
5,2,empty,15,12,1023,245,1,2,1569,1.3e-07
5,2,empty,15,13,1023,247,1,2,1570,9e-08
5,2,empty,15,14,1023,253,1,2,1571,8e-08
5,2,empty,15,15,1023,255,1,2,1572,6e-08
5,2,empty,15,16,1023,597,1,2,1573,1.7e-07
5,2,empty,15,17,1023,599,1,2,1574,1.2e-07
5,2,empty,15,18,1023,605,1,2,1575,7e-08
5,2,empty,15,19,1023,607,1,2,1576,1.4e-07
5,2,empty,15,20,1023,629,1,2,1577,1.1e-07
5,2,empty,15,21,1023,631,1,122,1630,6.349e-06
5,2,empty,15,22,1023,637,1,2,1631,1e-07
5,2,empty,15,23,1023,639,1,628,1894,2.6299e-05
5,2,empty,15,24,1023,725,1,2,1895,1.2e-07
5,2,empty,15,25,1023,727,1,2,1896,9e-08
5,2,empty,15,26,1023,733,1,2,1897,8e-08
5,2,empty,15,27,1023,735,1,2,1898,1.2e-07
5,2,empty,15,28,1023,757,1,2,1899,1.1e-07
5,2,empty,15,29,1023,759,1,133,1959,6.87e-06
5,2,empty,15,30,1023,765,1,2,1960,9e-08
5,2,empty,15,31,1023,767,1,591,2196,2.5948e-05
5,2,empty,16,0,1023,256,1,3,2198,1.182e-06
5,2,empty,16,1,1023,258,1,8,2204,4.7e-07
5,2,empty,16,2,1023,264,1,7,2209,2.91e-07
5,2,empty,16,3,1023,266,1,6,2212,3.61e-07
5,2,empty,16,4,1023,288,1,7,2217,4.01e-07
5,2,empty,16,5,1023,290,1,17,2228,9.22e-07
5,2,empty,16,6,1023,296,1,6,2231,4e-07
5,2,empty,16,7,1023,298,1,7,2234,3.1e-07
5,2,empty,16,8,1023,384,1,8,2240,4.31e-07
5,2,empty,16,9,1023,386,1,17,2251,1.042e-06
5,2,empty,16,10,1023,392,1,12,2259,7.71e-07
5,2,empty,16,11,1023,394,1,8,2263,3.91e-07
5,2,empty,16,12,1023,416,1,8,2267,3.6e-07
5,2,empty,16,13,1023,418,1,10,2271,3.71e-07
5,2,empty,16,14,1023,424,1,7,2274,3.1e-07
5,2,empty,16,15,1023,426,1,8,2277,3.4e-07
5,2,empty,16,16,1023,768,1,4,2279,1.6e-07
5,2,empty,16,17,1023,770,1,8,2283,1.722e-06
5,2,empty,16,18,1023,776,1,8,2287,3.51e-07
5,2,empty,16,19,1023,778,1,6,2289,2.51e-07
5,2,empty,16,20,1023,800,1,6,2292,3.21e-07
5,2,empty,16,21,1023,802,1,15,2299,7.11e-07
5,2,empty,16,22,1023,808,1,6,2301,2.6e-07
5,2,empty,16,23,1023,810,1,7,2303,2.2e-07
5,2,empty,16,24,1023,896,1,5,2305,2.2e-07
5,2,empty,16,25,1023,898,1,10,2309,4.01e-07
5,2,empty,16,26,1023,904,1,10,2313,4.51e-07
5,2,empty,16,27,1023,906,1,7,2315,2.3e-07
5,2,empty,16,28,1023,928,1,6,2317,2.31e-07
5,2,empty,16,29,1023,930,1,12,2321,4.51e-07
5,2,empty,16,30,1023,936,1,7,2323,3.5e-07
5,2,empty,16,31,1023,938,1,8,2325,1.9e-07
5,2,empty,17,0,1023,257,1,2,2326,1.3e-07
5,2,empty,17,1,1023,259,1,2,2327,1.3e-07
5,2,empty,17,2,1023,265,1,2,2328,1.41e-07
5,2,empty,17,3,1023,267,1,2,2329,1.2e-07
5,2,empty,17,4,1023,289,1,2,2330,1.1e-07
5,2,empty,17,5,1023,291,1,2,2331,1.4e-07
5,2,empty,17,6,1023,297,1,2,2332,1.1e-07
5,2,empty,17,7,1023,299,1,2,2333,7e-08
5,2,empty,17,8,1023,385,1,2,2334,1e-07
5,2,empty,17,9,1023,387,1,2,2335,1.4e-07
5,2,empty,17,10,1023,393,1,2,2336,2.6e-07
5,2,empty,17,11,1023,395,1,2,2337,1.4e-07
5,2,empty,17,12,1023,417,1,2,2338,9e-08
5,2,empty,17,13,1023,419,1,2,2339,1.2e-07
5,2,empty,17,14,1023,425,1,2,2340,9e-08
5,2,empty,17,15,1023,427,1,2,2341,8.1e-08
5,2,empty,17,16,1023,769,1,2,2342,2.41e-07
5,2,empty,17,17,1023,771,1,2,2343,1.2e-07
5,2,empty,17,18,1023,777,1,2,2344,1.1e-07
5,2,empty,17,19,1023,779,1,2,2345,1.3e-07
5,2,empty,17,20,1023,801,1,2,2346,1e-07
5,2,empty,17,21,1023,803,1,2,2347,9e-08
5,2,empty,17,22,1023,809,1,2,2348,7e-08
5,2,empty,17,23,1023,811,1,2,2349,7e-08
5,2,empty,17,24,1023,897,1,2,2350,1e-07
5,2,empty,17,25,1023,899,1,2,2351,8e-08
5,2,empty,17,26,1023,905,1,2,2352,6e-08
5,2,empty,17,27,1023,907,1,2,2353,1.8e-07
5,2,empty,17,28,1023,929,1,2,2354,1.41e-07
5,2,empty,17,29,1023,931,1,2,2355,7e-08
5,2,empty,17,30,1023,937,1,2,2356,8e-08
5,2,empty,17,31,1023,939,1,2,2357,7e-08
5,2,empty,18,0,1023,260,1,6,2361,2.3445e-05
5,2,empty,18,1,1023,262,1,10,2367,6.91e-07
5,2,empty,18,2,1023,268,1,6,2370,2.61e-07
5,2,empty,18,3,1023,270,1,7,2373,2.81e-07
5,2,empty,18,4,1023,292,1,9,2378,3.91e-07
5,2,empty,18,5,1023,294,1,164,2458,5.828e-06
5,2,empty,18,6,1023,300,1,7,2461,2.6e-07
5,2,empty,18,7,1023,302,1,14,2466,5.41e-07
5,2,empty,18,8,1023,388,1,11,2472,5.01e-07
5,2,empty,18,9,1023,390,1,101,2520,3.875e-06
5,2,empty,18,10,1023,396,1,8,2524,3.11e-07
5,2,empty,18,11,1023,398,1,38,2538,1.332e-06
5,2,empty,18,12,1023,420,1,10,2542,4.61e-07
5,2,empty,18,13,1023,422,1,145,2606,5.418e-06
5,2,empty,18,14,1023,428,1,8,2609,3.1e-07
5,2,empty,18,15,1023,430,1,39,2628,1.592e-06
5,2,empty,18,16,1023,772,1,5,2630,2.2e-07
5,2,empty,18,17,1023,774,1,11,2635,5.11e-07
5,2,empty,18,18,1023,780,1,6,2637,2.91e-07
5,2,empty,18,19,1023,782,1,7,2639,2.21e-07
5,2,empty,18,20,1023,804,1,7,2642,3.51e-07
5,2,empty,18,21,1023,806,1,178,2725,6.62e-06
5,2,empty,18,22,1023,812,1,7,2727,3e-07
5,2,empty,18,23,1023,814,1,8,2729,3.21e-07
5,2,empty,18,24,1023,900,1,6,2731,2.21e-07
5,2,empty,18,25,1023,902,1,18,2738,7.31e-07
5,2,empty,18,26,1023,908,1,7,2740,2.1e-07
5,2,empty,18,27,1023,910,1,8,2742,1.8e-07
5,2,empty,18,28,1023,932,1,7,2744,2e-07
5,2,empty,18,29,1023,934,1,83,2772,4.176e-06
5,2,empty,18,30,1023,940,1,8,2774,2.4e-07
5,2,empty,18,31,1023,942,1,22,2781,6.31e-07
5,2,empty,19,0,1023,261,1,2,2782,1.3e-07
5,2,empty,19,1,1023,263,1,2,2783,1.2e-07
5,2,empty,19,2,1023,269,1,2,2784,1.01e-07
5,2,empty,19,3,1023,271,1,2,2785,1e-07
5,2,empty,19,4,1023,293,1,2,2786,9e-08
5,2,empty,19,5,1023,295,1,2,2787,9e-08
5,2,empty,19,6,1023,301,1,2,2788,1e-07
5,2,empty,19,7,1023,303,1,2,2789,1e-07
5,2,empty,19,8,1023,389,1,2,2790,1.5e-07
5,2,empty,19,9,1023,391,1,2,2791,1e-07
5,2,empty,19,10,1023,397,1,2,2792,6e-08
5,2,empty,19,11,1023,399,1,2,2793,1.2e-07
5,2,empty,19,12,1023,421,1,2,2794,6e-08
5,2,empty,19,13,1023,423,1,26,2808,1.192e-06
5,2,empty,19,14,1023,429,1,2,2809,7e-08
5,2,empty,19,15,1023,431,1,40,2830,1.753e-06
5,2,empty,19,16,1023,773,1,2,2831,9.1e-08
5,2,empty,19,17,1023,775,1,2,2832,8e-08
5,2,empty,19,18,1023,781,1,2,2833,8e-08
5,2,empty,19,19,1023,783,1,2,2834,6e-08
5,2,empty,19,20,1023,805,1,2,2835,7e-08
5,2,empty,19,21,1023,807,1,2,2836,1.1e-07
5,2,empty,19,22,1023,813,1,2,2837,8e-08
5,2,empty,19,23,1023,815,1,2,2838,8e-08
5,2,empty,19,24,1023,901,1,2,2839,1.1e-07
5,2,empty,19,25,1023,903,1,2,2840,9e-08
5,2,empty,19,26,1023,909,1,2,2841,9e-08
5,2,empty,19,27,1023,911,1,2,2842,1.1e-07
5,2,empty,19,28,1023,933,1,2,2843,1e-07
5,2,empty,19,29,1023,935,1,27,2854,2.204e-06
5,2,empty,19,30,1023,941,1,2,2855,7e-08
5,2,empty,19,31,1023,943,1,27,2865,9.22e-07
5,2,empty,20,0,1023,272,1,7,2870,4.51e-07
5,2,empty,20,1,1023,274,1,16,2880,7.11e-07
5,2,empty,20,2,1023,280,1,8,2885,4.61e-07
5,2,empty,20,3,1023,282,1,8,2889,2.9e-07
5,2,empty,20,4,1023,304,1,8,2893,4.21e-07
5,2,empty,20,5,1023,306,1,15,2900,6.61e-07
5,2,empty,20,6,1023,312,1,7,2903,3.41e-07
5,2,empty,20,7,1023,314,1,8,2906,2.6e-07
5,2,empty,20,8,1023,400,1,15,2915,6.2e-07
5,2,empty,20,9,1023,402,1,52,2942,3.125e-06
5,2,empty,20,10,1023,408,1,10,2948,4.71e-07
5,2,empty,20,11,1023,410,1,47,2969,1.973e-06
5,2,empty,20,12,1023,432,1,10,2973,3.8e-07
5,2,empty,20,13,1023,434,1,21,2983,8.11e-07
5,2,empty,20,14,1023,440,1,8,2986,2.9e-07
5,2,empty,20,15,1023,442,1,11,2989,2.8e-07
5,2,empty,20,16,1023,784,1,6,2992,3.2e-07
5,2,empty,20,17,1023,786,1,14,2998,5.41e-07
5,2,empty,20,18,1023,792,1,8,3002,4.31e-07
5,2,empty,20,19,1023,794,1,8,3005,2.7e-07
5,2,empty,20,20,1023,816,1,6,3007,2.5e-07
5,2,empty,20,21,1023,818,1,12,3011,5.1e-07
5,2,empty,20,22,1023,824,1,7,3013,1.8e-07
5,2,empty,20,23,1023,826,1,8,3015,2.5e-07
5,2,empty,20,24,1023,912,1,10,3019,4.41e-07
5,2,empty,20,25,1023,914,1,38,3035,2.644e-06
5,2,empty,20,26,1023,920,1,9,3039,4.21e-07
5,2,empty,20,27,1023,922,1,38,3055,1.593e-06
5,2,empty,20,28,1023,944,1,7,3057,2.21e-07
5,2,empty,20,29,1023,946,1,23,3068,9.12e-07
5,2,empty,20,30,1023,952,1,8,3070,2.11e-07
5,2,empty,20,31,1023,954,1,16,3075,3.81e-07
5,2,empty,21,0,1023,273,1,2,3076,1.51e-07
5,2,empty,21,1,1023,275,1,2,3077,1e-07
5,2,empty,21,2,1023,281,1,2,3078,7e-08
5,2,empty,21,3,1023,283,1,2,3079,9e-08
5,2,empty,21,4,1023,305,1,2,3080,7e-08
5,2,empty,21,5,1023,307,1,2,3081,6.1e-08
5,2,empty,21,6,1023,313,1,2,3082,7e-08
5,2,empty,21,7,1023,315,1,2,3083,9e-08
5,2,empty,21,8,1023,401,1,2,3084,1.31e-07
5,2,empty,21,9,1023,403,1,19,3093,7.81e-07
5,2,empty,21,10,1023,409,1,2,3094,1e-07
5,2,empty,21,11,1023,411,1,154,3162,8.041e-06
5,2,empty,21,12,1023,433,1,2,3163,1.1e-07
5,2,empty,21,13,1023,435,1,20,3171,6.2e-07
5,2,empty,21,14,1023,441,1,2,3172,9e-08
5,2,empty,21,15,1023,443,1,105,3213,4.597e-06
5,2,empty,21,16,1023,785,1,2,3214,1.01e-07
5,2,empty,21,17,1023,787,1,2,3215,1.11e-07
5,2,empty,21,18,1023,793,1,2,3216,7e-08
5,2,empty,21,19,1023,795,1,2,3217,6e-08
5,2,empty,21,20,1023,817,1,2,3218,7.1e-08
5,2,empty,21,21,1023,819,1,2,3219,6e-08
5,2,empty,21,22,1023,825,1,2,3220,7e-08
5,2,empty,21,23,1023,827,1,2,3221,6e-08
5,2,empty,21,24,1023,913,1,2,3222,8e-08
5,2,empty,21,25,1023,915,1,12,3227,4.7e-07
5,2,empty,21,26,1023,921,1,2,3228,1e-07
5,2,empty,21,27,1023,923,1,93,3271,3.605e-06
5,2,empty,21,28,1023,945,1,2,3272,1e-07
5,2,empty,21,29,1023,947,1,21,3280,1.812e-06
5,2,empty,21,30,1023,953,1,2,3281,1e-07
5,2,empty,21,31,1023,955,1,71,3312,2.734e-06
5,2,empty,22,0,1023,276,1,8,3316,3.4e-07
5,2,empty,22,1,1023,278,1,15,3323,6.21e-07
5,2,empty,22,2,1023,284,1,7,3326,2.7e-07
5,2,empty,22,3,1023,286,1,8,3329,2.91e-07
5,2,empty,22,4,1023,308,1,10,3333,5.01e-07
5,2,empty,22,5,1023,310,1,31,3345,1.181e-06
5,2,empty,22,6,1023,316,1,8,3348,2.6e-07
5,2,empty,22,7,1023,318,1,15,3352,5.11e-07
5,2,empty,22,8,1023,404,1,14,3358,7.31e-07
5,2,empty,22,9,1023,406,1,20,3367,3.4281e-05
5,2,empty,22,10,1023,412,1,9,3371,5.2e-07
5,2,empty,22,11,1023,414,1,14,3376,6.31e-07
5,2,empty,22,12,1023,436,1,7,3378,1.9e-07
5,2,empty,22,13,1023,438,1,36,3391,1.412e-06
5,2,empty,22,14,1023,444,1,9,3394,3.1e-07
5,2,empty,22,15,1023,446,1,14,3398,6.21e-07
5,2,empty,22,16,1023,788,1,6,3400,2.41e-07
5,2,empty,22,17,1023,790,1,12,3404,4.61e-07
5,2,empty,22,18,1023,796,1,7,3406,2.4e-07
5,2,empty,22,19,1023,798,1,8,3408,2.5e-07
5,2,empty,22,20,1023,820,1,7,3410,2.51e-07
5,2,empty,22,21,1023,822,1,38,3422,1.342e-06
5,2,empty,22,22,1023,828,1,8,3424,1.71e-07
5,2,empty,22,23,1023,830,1,9,3426,3.01e-07
5,2,empty,22,24,1023,916,1,7,3428,1.8e-07
5,2,empty,22,25,1023,918,1,21,3436,7.61e-07
5,2,empty,22,26,1023,924,1,8,3438,2.8e-07
5,2,empty,22,27,1023,926,1,14,3442,4e-07
5,2,empty,22,28,1023,948,1,8,3444,1.8e-07
5,2,empty,22,29,1023,950,1,28,3453,2.433e-06
5,2,empty,22,30,1023,956,1,9,3455,1.91e-07
5,2,empty,22,31,1023,958,1,15,3459,4.71e-07
5,2,empty,23,0,1023,277,1,2,3460,1e-07
5,2,empty,23,1,1023,279,1,2,3461,8e-08
5,2,empty,23,2,1023,285,1,2,3462,8e-08
5,2,empty,23,3,1023,287,1,2,3463,1e-07
5,2,empty,23,4,1023,309,1,2,3464,1.1e-07
5,2,empty,23,5,1023,311,1,2,3465,1.01e-07
5,2,empty,23,6,1023,317,1,2,3466,1.3e-07
5,2,empty,23,7,1023,319,1,2,3467,9e-08
5,2,empty,23,8,1023,405,1,2,3468,1.1e-07
5,2,empty,23,9,1023,407,1,10,3472,5.01e-07
5,2,empty,23,10,1023,413,1,2,3473,1.1e-07
5,2,empty,23,11,1023,415,1,66,3499,2.834e-06
5,2,empty,23,12,1023,437,1,2,3500,9e-08
5,2,empty,23,13,1023,439,1,10,3503,3.4e-07
5,2,empty,23,14,1023,445,1,2,3504,1.5e-07
5,2,empty,23,15,1023,447,1,342,3636,1.4701e-05
5,2,empty,23,16,1023,789,1,2,3637,1.1e-07
5,2,empty,23,17,1023,791,1,2,3638,1.21e-07
5,2,empty,23,18,1023,797,1,2,3639,1e-07
5,2,empty,23,19,1023,799,1,2,3640,6e-08
5,2,empty,23,20,1023,821,1,2,3641,1.31e-07
5,2,empty,23,21,1023,823,1,2,3642,1.7e-07
5,2,empty,23,22,1023,829,1,2,3643,6e-08
5,2,empty,23,23,1023,831,1,2,3644,1.1e-07
5,2,empty,23,24,1023,917,1,2,3645,1.1e-07
5,2,empty,23,25,1023,919,1,10,3648,3.51e-07
5,2,empty,23,26,1023,925,1,2,3649,9e-08
5,2,empty,23,27,1023,927,1,37,3663,1.332e-06
5,2,empty,23,28,1023,949,1,2,3664,1.21e-07
5,2,empty,23,29,1023,951,1,11,3667,4.11e-07
5,2,empty,23,30,1023,957,1,2,3668,1.61e-07
5,2,empty,23,31,1023,959,0,188,3739,8.583e-06
5,2,empty,24,0,1023,320,1,4,3741,2.51e-07
5,2,empty,24,1,1023,322,1,8,3745,3.61e-07
5,2,empty,24,2,1023,328,1,8,3749,3.81e-07
5,2,empty,24,3,1023,330,1,6,3751,2.6e-07
5,2,empty,24,4,1023,352,1,6,3754,4.1e-07
5,2,empty,24,5,1023,354,1,15,3761,6.91e-07
5,2,empty,24,6,1023,360,1,6,3763,2.51e-07
5,2,empty,24,7,1023,362,1,7,3765,2.01e-07
5,2,empty,24,8,1023,448,1,5,3767,2.51e-07
5,2,empty,24,9,1023,450,1,10,3771,3.81e-07
5,2,empty,24,10,1023,456,1,10,3775,4.41e-07
5,2,empty,24,11,1023,458,1,7,3777,1.5e-07
5,2,empty,24,12,1023,480,1,6,3779,2.81e-07
5,2,empty,24,13,1023,482,1,12,3783,4.8e-07
5,2,empty,24,14,1023,488,1,7,3785,2e-07
5,2,empty,24,15,1023,490,1,8,3787,2.1e-07
5,2,empty,24,16,1023,832,1,5,3789,2.3e-07
5,2,empty,24,17,1023,834,1,10,3793,1.552e-06
5,2,empty,24,18,1023,840,1,7,3796,3.61e-07
5,2,empty,24,19,1023,842,1,7,3798,2.11e-07
5,2,empty,24,20,1023,864,1,7,3801,3.51e-07
5,2,empty,24,21,1023,866,1,18,3808,8.52e-07
5,2,empty,24,22,1023,872,1,7,3810,2.1e-07
5,2,empty,24,23,1023,874,1,8,3812,2e-07
5,2,empty,24,24,1023,960,1,6,3814,2.6e-07
5,2,empty,24,25,1023,962,1,12,3818,4.21e-07
5,2,empty,24,26,1023,968,1,8,3821,4.01e-07
5,2,empty,24,27,1023,970,1,8,3823,1.91e-07
5,2,empty,24,28,1023,992,1,7,3825,2.6e-07
5,2,empty,24,29,1023,994,1,14,3829,5.91e-07
5,2,empty,24,30,1023,1000,1,8,3831,2.5e-07
5,2,empty,24,31,1023,1002,1,9,3833,2.9e-07
5,2,empty,25,0,1023,321,1,2,3834,1.1e-07
5,2,empty,25,1,1023,323,1,2,3835,1.5e-07
5,2,empty,25,2,1023,329,1,2,3836,1.5e-07
5,2,empty,25,3,1023,331,1,2,3837,1.1e-07
5,2,empty,25,4,1023,353,1,2,3838,1.1e-07
5,2,empty,25,5,1023,355,1,2,3839,1.2e-07
5,2,empty,25,6,1023,361,1,2,3840,1.9e-07
5,2,empty,25,7,1023,363,1,2,3841,7e-08
5,2,empty,25,8,1023,449,1,2,3842,1.31e-07
5,2,empty,25,9,1023,451,1,2,3843,8e-08
5,2,empty,25,10,1023,457,1,2,3844,6e-08
5,2,empty,25,11,1023,459,1,2,3845,7.1e-08
5,2,empty,25,12,1023,481,1,2,3846,8e-08
5,2,empty,25,13,1023,483,1,2,3847,6e-08
5,2,empty,25,14,1023,489,1,2,3848,1.41e-07
5,2,empty,25,15,1023,491,1,2,3849,9e-08
5,2,empty,25,16,1023,833,1,2,3850,9e-08
5,2,empty,25,17,1023,835,1,2,3851,1.01e-07
5,2,empty,25,18,1023,841,1,2,3852,9e-08
5,2,empty,25,19,1023,843,1,2,3853,9e-08
5,2,empty,25,20,1023,865,1,2,3854,1.2e-07
5,2,empty,25,21,1023,867,1,2,3855,8e-08
5,2,empty,25,22,1023,873,1,2,3856,8e-08
5,2,empty,25,23,1023,875,1,2,3857,9e-08
5,2,empty,25,24,1023,961,1,2,3858,1.6e-07
5,2,empty,25,25,1023,963,1,2,3859,1.1e-07
5,2,empty,25,26,1023,969,1,2,3860,8e-08
5,2,empty,25,27,1023,971,1,2,3861,7e-08
5,2,empty,25,28,1023,993,1,2,3862,8e-08
5,2,empty,25,29,1023,995,1,2,3863,1e-07
5,2,empty,25,30,1023,1001,1,2,3864,9.1e-08
5,2,empty,25,31,1023,1003,1,2,3865,9e-08
5,2,empty,26,0,1023,324,1,5,3867,2.2e-07
5,2,empty,26,1,1023,326,1,11,3872,6.21e-07
5,2,empty,26,2,1023,332,1,6,3874,1.8e-07
5,2,empty,26,3,1023,334,1,7,3876,1.723e-06
5,2,empty,26,4,1023,356,1,7,3879,2.5e-07
5,2,empty,26,5,1023,358,1,189,3960,7.521e-06
5,2,empty,26,6,1023,364,1,7,3962,1.372e-06
5,2,empty,26,7,1023,366,1,8,3964,1.8e-07
5,2,empty,26,8,1023,452,1,6,3966,2.51e-07
5,2,empty,26,9,1023,454,1,18,3973,6.91e-07
5,2,empty,26,10,1023,460,1,7,3975,1.5e-07
5,2,empty,26,11,1023,462,1,8,3977,1.6e-07
5,2,empty,26,12,1023,484,1,7,3979,2.3e-07
5,2,empty,26,13,1023,486,1,87,4005,2.834e-06
5,2,empty,26,14,1023,492,1,8,4007,2.01e-07
5,2,empty,26,15,1023,494,1,23,4014,6.61e-07
5,2,empty,26,16,1023,836,1,6,4016,2e-07
5,2,empty,26,17,1023,838,1,13,4021,7.01e-07
5,2,empty,26,18,1023,844,1,7,4023,4.31e-07
5,2,empty,26,19,1023,846,1,8,4025,2.4e-07
5,2,empty,26,20,1023,868,1,8,4028,3.01e-07
5,2,empty,26,21,1023,870,1,48,4049,3.294e-06
5,2,empty,26,22,1023,876,1,8,4051,2.51e-07
5,2,empty,26,23,1023,878,1,17,4058,8.22e-07
5,2,empty,26,24,1023,964,1,7,4060,2.2e-07
5,2,empty,26,25,1023,966,1,21,4067,8.01e-07
5,2,empty,26,26,1023,972,1,8,4069,2.5e-07
5,2,empty,26,27,1023,974,1,9,4071,2.1e-07
5,2,empty,26,28,1023,996,1,8,4073,2e-07
5,2,empty,26,29,1023,998,1,31,4083,1.382e-06
5,2,empty,26,30,1023,1004,1,9,4085,2.9e-07
5,2,empty,26,31,1023,1006,1,16,4090,4.71e-07
5,2,empty,27,0,1023,325,1,2,4091,1.2e-07
5,2,empty,27,1,1023,327,1,2,4092,1.6e-07
5,2,empty,27,2,1023,333,1,2,4093,1.4e-07
5,2,empty,27,3,1023,335,1,2,4094,1.2e-07
5,2,empty,27,4,1023,357,1,2,4095,7e-08
5,2,empty,27,5,1023,359,1,2,4096,1.1e-07
5,2,empty,27,6,1023,365,1,2,4097,1.01e-07
5,2,empty,27,7,1023,367,1,2,4098,1.4e-07
5,2,empty,27,8,1023,453,1,2,4099,1.2e-07
5,2,empty,27,9,1023,455,1,2,4100,1.1e-07
5,2,empty,27,10,1023,461,1,2,4101,1.2e-07
5,2,empty,27,11,1023,463,1,2,4102,1.3e-07
5,2,empty,27,12,1023,485,1,2,4103,9e-08
5,2,empty,27,13,1023,487,1,24,4114,7.71e-07
5,2,empty,27,14,1023,493,1,2,4115,7.1e-08
5,2,empty,27,15,1023,495,1,30,4128,1.112e-06
5,2,empty,27,16,1023,837,1,2,4129,8.1e-08
5,2,empty,27,17,1023,839,1,2,4130,8e-08
5,2,empty,27,18,1023,845,1,2,4131,1.5e-07
5,2,empty,27,19,1023,847,1,2,4132,1.292e-06
5,2,empty,27,20,1023,869,1,2,4133,6e-08
5,2,empty,27,21,1023,871,1,84,4171,3.906e-06
5,2,empty,27,22,1023,877,1,2,4172,9.1e-08
5,2,empty,27,23,1023,879,1,60,4197,2.544e-06
5,2,empty,27,24,1023,965,1,2,4198,1.1e-07
5,2,empty,27,25,1023,967,1,2,4199,1.01e-07
5,2,empty,27,26,1023,973,1,2,4200,8e-08
5,2,empty,27,27,1023,975,1,2,4201,8e-08
5,2,empty,27,28,1023,997,1,2,4202,8e-08
5,2,empty,27,29,1023,999,1,63,4228,3.796e-06
5,2,empty,27,30,1023,1005,1,2,4229,1.1e-07
5,2,empty,27,31,1023,1007,1,79,4261,3.045e-06
5,2,empty,28,0,1023,336,1,5,4263,2.9e-07
5,2,empty,28,1,1023,338,1,10,4267,3.5e-07
5,2,empty,28,2,1023,344,1,7,4270,4.01e-07
5,2,empty,28,3,1023,346,1,7,4272,2.01e-07
5,2,empty,28,4,1023,368,1,6,4274,1.81e-07
5,2,empty,28,5,1023,370,1,12,4278,4.61e-07
5,2,empty,28,6,1023,376,1,7,4280,2.6e-07
5,2,empty,28,7,1023,378,1,8,4282,2.4e-07
5,2,empty,28,8,1023,464,1,6,4284,2.71e-07
5,2,empty,28,9,1023,466,1,15,4290,6.6e-07
5,2,empty,28,10,1023,472,1,8,4293,3.61e-07
5,2,empty,28,11,1023,474,1,18,4300,6.81e-07
5,2,empty,28,12,1023,496,1,7,4302,1.352e-06
5,2,empty,28,13,1023,498,1,21,4312,1.091e-06
5,2,empty,28,14,1023,504,1,8,4314,2.71e-07
5,2,empty,28,15,1023,506,1,13,4318,4.01e-07
5,2,empty,28,16,1023,848,1,6,4320,2.11e-07
5,2,empty,28,17,1023,850,1,12,4324,5.21e-07
5,2,empty,28,18,1023,856,1,8,4327,5.8e-07
5,2,empty,28,19,1023,858,1,8,4329,2.3e-07
5,2,empty,28,20,1023,880,1,7,4331,3.6e-07
5,2,empty,28,21,1023,882,1,14,4335,4.61e-07
5,2,empty,28,22,1023,888,1,8,4337,2.1e-07
5,2,empty,28,23,1023,890,1,9,4339,2.2e-07
5,2,empty,28,24,1023,976,1,7,4341,2.5e-07
5,2,empty,28,25,1023,978,1,24,4353,1.111e-06
5,2,empty,28,26,1023,984,1,9,4356,4.11e-07
5,2,empty,28,27,1023,986,1,21,4365,9.52e-07
5,2,empty,28,28,1023,1008,1,8,4367,2.11e-07
5,2,empty,28,29,1023,1010,1,24,4378,1.262e-06
5,2,empty,28,30,1023,1016,1,9,4380,2.8e-07
5,2,empty,28,31,1023,1018,1,14,4384,5.21e-07
5,2,empty,29,0,1023,337,1,2,4385,1.4e-07
5,2,empty,29,1,1023,339,1,2,4386,7e-08
5,2,empty,29,2,1023,345,1,2,4387,1e-07
5,2,empty,29,3,1023,347,1,2,4388,1.312e-06
5,2,empty,29,4,1023,369,1,2,4389,1e-07
5,2,empty,29,5,1023,371,1,2,4390,1e-07
5,2,empty,29,6,1023,377,1,2,4391,1.2e-07
5,2,empty,29,7,1023,379,1,2,4392,1.21e-07
5,2,empty,29,8,1023,465,1,2,4393,1.1e-07
5,2,empty,29,9,1023,467,1,10,4397,6.71e-07
5,2,empty,29,10,1023,473,1,2,4398,1.11e-07
5,2,empty,29,11,1023,475,1,110,4441,4.156e-06
5,2,empty,29,12,1023,497,1,2,4442,7e-08
5,2,empty,29,13,1023,499,1,17,4448,6.81e-07
5,2,empty,29,14,1023,505,1,2,4449,1.21e-07
5,2,empty,29,15,1023,507,1,116,4493,7.041e-06
5,2,empty,29,16,1023,849,1,2,4494,1.5e-07
5,2,empty,29,17,1023,851,1,2,4495,7e-08
5,2,empty,29,18,1023,857,1,2,4496,9e-08
5,2,empty,29,19,1023,859,1,2,4497,2e-07
5,2,empty,29,20,1023,881,1,2,4498,1e-07
5,2,empty,29,21,1023,883,1,2,4499,9e-08
5,2,empty,29,22,1023,889,1,2,4500,1e-07
5,2,empty,29,23,1023,891,1,2,4501,8e-08
5,2,empty,29,24,1023,977,1,2,4502,1e-07
5,2,empty,29,25,1023,979,1,16,4508,7.21e-07
5,2,empty,29,26,1023,985,1,2,4509,1.1e-07
